IDPatrimostat;IDMuseofile;region;departement;dateappellation;ferme;anneefermeture;nom_du_musee;lien_avec;ville;codeInseeCommune;annee;payant;gratuit;total;individuel;scolaires;groupes_hors_scolaires;moins_18_ans_hors_scolaires;_18_25_ans
0836201;M0295;Grand-Est;Ardennes;01/02/2003;OUI;;musée du Rethelois et du Porcien;;RETHEL;08362;2018;0;299;299;299;0;0;0;0
0836201;M0295;Grand-Est;Ardennes;01/02/2003;OUI;;musée du Rethelois et du Porcien;;RETHEL;08362;2019;0;1207;1207;1207;0;0;;
0836201;M0295;Grand-Est;Ardennes;01/02/2003;OUI;;musée du Rethelois et du Porcien;;RETHEL;08362;2020;0;712;712;712;0;0;0;0
0836201;M0295;Grand-Est;Ardennes;01/02/2003;OUI;;musée du Rethelois et du Porcien;;RETHEL;08362;2021;43;325;368;368;0;0;0;0
0836201;M0295;Grand-Est;Ardennes;01/02/2003;OUI;;musée du Rethelois et du Porcien;;RETHEL;08362;2022;0;908;908;908;0;0;;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2014;56704;1482;58186;45728;7596;4862;;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2015;55491;2013;57504;;;;;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2016;55930;2846;58776;47364;7169;4243;0;0
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2017;56082;2732;58814;48028;5637;5149;;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2018;47560;7697;55257;44375;5750;5132;;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2019;52279;7574;59853;50312;5866;9541;7267;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2020;27746;2477;30223;29120;0;1103;4423;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2021;41721;2643;44364;40332;1981;1871;4341;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2022;78580;5429;84009;67927;6954;9128;11221;
0840901;M0296;Grand-Est;Ardennes;01/02/2003;NON;;musée du château-fort;;SEDAN;08409;2023;104157;8210;112367;100704;11663;0;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2014;80152;7638;87790;;;;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2015;76476;7295;83771;;;;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2016;81231;7110;88341;80731;2736;4874;0;0
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2017;88812;8286;97098;89401;2576;5121;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2018;82654;8301;90955;84047;2908;4000;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2019;76977;5488;82465;78474;1881;2110;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2020;68513;4527;73040;71721;729;590;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2021;67454;4535;71989;67512;2728;1749;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2022;105132;7258;112390;103632;4764;3994;;
0912201;M0543;Occitanie;Ariège;01/02/2003;NON;;musée départemental de l'Ariège;;FOIX;09122;2023;97416;6200;103616;88920;5339;3157;;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2014;1810;531;2341;1725;251;365;;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2015;2643;0;2643;;;;;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2016;1934;386;2320;;;;;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2017;1755;503;2258;1623;84;551;;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2018;1743;711;2454;1597;182;675;205;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2019;2138;534;2672;2017;244;411;;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2020;1251;230;1481;1393;21;67;135;0
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2021;1720;153;1873;1428;325;120;116;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2022;2065;221;2286;1341;264;681;;
0916001;M1090;Occitanie;Ariège;01/02/2003;NON;;musée du textile et du peigne en corne;;LAVELANET;09160;2023;2169;252;2421;1822;144;455;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2014;13761;911;14672;14300;181;191;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2015;12926;838;13764;;;;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2016;12666;546;13212;12814;147;251;0;0
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2017;10741;565;11306;;;;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2018;32526;2914;35440;25225;8975;1240;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2019;48398;7798;56196;41789;12679;1728;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2020;30220;3475;33695;30647;2534;514;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2021;27617;1182;28799;27550;785;464;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2022;34963;13143;48106;45589;1368;1149;;
0918101;M0544;Occitanie;Ariège;01/02/2003;NON;;musée de la Préhistoire;;LE MAS D AZIL;09181;2023;30131;11620;41751;28030;1191;910;;
0920701;M1091;Occitanie;Ariège;01/02/2003;NON;;musée du fer ;;MONTGAILHARD;09207;2014;30659;0;30659;;;;;
0920701;M1091;Occitanie;Ariège;01/02/2003;NON;;musée du fer ;;MONTGAILHARD;09207;2015;27732;0;27732;;;;;
0920701;M1091;Occitanie;Ariège;01/02/2003;NON;;musée du fer ;;MONTGAILHARD;09207;2016;28402;0;28402;;;;;
0920701;M1091;Occitanie;Ariège;01/02/2003;NON;;musée du fer ;;MONTGAILHARD;09207;2017;31123;0;31123;;;;;
0920701;M1091;Occitanie;Ariège;01/02/2003;NON;;musée du fer ;;MONTGAILHARD;09207;2018;32870;0;32870;;;;;
0920701;M1091;Occitanie;Ariège;01/02/2003;NON;;musée du fer ;;MONTGAILHARD;09207;2019;32509;0;32509;;;;;
0920701;M1091;Occitanie;Ariège;01/02/2003;NON;;musée du fer ;;MONTGAILHARD;09207;2020;11899;0;11899;;;;;
0921101;M0545;Occitanie;Ariège;01/02/2003;NON;;musée d'archéologie;;MONTSEGUR;09211;2014;0;18518;18518;;;;;
0921101;M0545;Occitanie;Ariège;01/02/2003;NON;;musée d'archéologie;;MONTSEGUR;09211;2015;1666;14716;16382;;;;;
0921101;M0545;Occitanie;Ariège;01/02/2003;NON;;musée d'archéologie;;MONTSEGUR;09211;2016;1397;13791;15188;;;;;
0921101;M0545;Occitanie;Ariège;01/02/2003;NON;;musée d'archéologie;;MONTSEGUR;09211;2017;15604;0;15604;;;;;
0921101;M0545;Occitanie;Ariège;01/02/2003;NON;;musée d'archéologie;;MONTSEGUR;09211;2018;15029;0;15029;;;;;
0921101;M0545;Occitanie;Ariège;01/02/2003;NON;;musée d'archéologie;;MONTSEGUR;09211;2019;14516;0;14516;;;;;
0921101;M0545;Occitanie;Ariège;01/02/2003;NON;;musée d'archéologie;;MONTSEGUR;09211;2020;5980;0;11960;;;;;
0921101;M0545;Occitanie;Ariège;01/02/2003;NON;;musée d'archéologie;;MONTSEGUR;09211;2021;7525;0;7525;;;;;
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2014;9426;1391;10817;9581;384;852;1325;160
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2015;7966;1160;9126;;;;;
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2016;8705;1459;10164;8921;727;516;0;782
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2017;11121;1276;12397;11105;710;582;;
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2018;10134;1414;11548;10456;233;859;;
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2019;12099;553;12652;11358;383;911;;
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;2020;musée du palais des évêques;;ST LIZIER;09268;2020;0;0;0;0;0;0;0;0
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2021;9666;336;10002;9184;141;677;;
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2022;11502;408;11910;11092;141;677;;
0926801;M0546;Occitanie;Ariège;01/02/2003;NON;;musée du palais des évêques;;ST LIZIER;09268;2023;12193;560;12753;10963;117;1113;;
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2014;0;0;0;0;0;0;0;0
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2015;0;0;0;0;0;0;0;0
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2016;0;0;0;0;0;0;0;0
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2018;0;0;0;0;0;0;0;0
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2019;0;0;0;0;0;0;0;0
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2020;0;0;0;0;0;0;0;0
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2021;0;0;0;0;0;0;0;0
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2022;0;0;0;0;0;0;0;0
1003301;M0297;Grand-Est;Aube;01/02/2003;OUI;;musée municipal;;BAR SUR AUBE;10033;2023;0;0;0;;;;;
1006401;M0299;Grand-Est;Aube;01/02/2003;NON;;musée Napoléon 1er;;BRIENNE LE CHATEAU;10064;2014;3643;2096;5739;5134;96;509;;37
1006401;M0299;Grand-Est;Aube;01/02/2003;NON;;musée Napoléon 1er;;BRIENNE LE CHATEAU;10064;2015;3276;1490;4766;;;;;
1006401;M0299;Grand-Est;Aube;01/02/2003;NON;;musée Napoléon 1er;;BRIENNE LE CHATEAU;10064;2016;992;335;1327;1141;32;154;0;0
1006401;M0299;Grand-Est;Aube;01/02/2003;NON;;musée Napoléon 1er;;BRIENNE LE CHATEAU;10064;2018;7684;3001;10685;8173;94;2418;491;
1006401;M0299;Grand-Est;Aube;01/02/2003;NON;;musée Napoléon 1er;;BRIENNE LE CHATEAU;10064;2019;7306;1931;9237;7127;526;1584;;
1006401;M0299;Grand-Est;Aube;01/02/2003;NON;;musée Napoléon 1er;;BRIENNE LE CHATEAU;10064;2020;4133;828;4961;;;;;
1006401;M0299;Grand-Est;Aube;01/02/2003;NON;;musée Napoléon 1er;;BRIENNE LE CHATEAU;10064;2021;5282;987;6269;4967;596;706;779;
1006401;M0299;Grand-Est;Aube;01/02/2003;NON;;musée Napoléon 1er;;BRIENNE LE CHATEAU;10064;2023;6873;2174;9047;7335;619;1093;1288;199
1026101;M0300;Grand-Est;Aube;01/02/2003;NON;;musée de la Résistance de l'Aube;;MUSSY SUR SEINE;10261;2017;80;0;80;80;0;0;0;0
1026101;M0300;Grand-Est;Aube;01/02/2003;NON;;musée de la Résistance de l'Aube;;MUSSY SUR SEINE;10261;2018;140;0;140;20;100;20;100;5
1026101;M0300;Grand-Est;Aube;01/02/2003;NON;;musée de la Résistance de l'Aube;;MUSSY SUR SEINE;10261;2019;0;0;0;0;0;0;0;0
1026101;M0300;Grand-Est;Aube;01/02/2003;NON;;musée de la Résistance de l'Aube;;MUSSY SUR SEINE;10261;2020;0;0;0;0;0;0;0;0
1026101;M0300;Grand-Est;Aube;01/02/2003;NON;;musée de la Résistance de l'Aube;;MUSSY SUR SEINE;10261;2021;0;0;0;0;0;0;0;0
1026101;M0300;Grand-Est;Aube;01/02/2003;NON;;musée de la Résistance de l'Aube;;MUSSY SUR SEINE;10261;2022;887;723;1610;1349;0;261;92;
1026801;M0301;Grand-Est;Aube;01/02/2003;NON;;musée Camille Claudel;;NOGENT SUR SEINE;10268;2014;1635;4168;5803;3048;1342;1413;276;18
1026801;M0301;Grand-Est;Aube;01/02/2003;NON;;musée Camille Claudel;;NOGENT SUR SEINE;10268;2017;30961;20558;51519;42955;2745;5819;2746;1174
1026801;M0301;Grand-Est;Aube;01/02/2003;NON;;musée Camille Claudel;;NOGENT SUR SEINE;10268;2018;21442;11939;33381;21667;4235;7479;1390;598
1026801;M0301;Grand-Est;Aube;01/02/2003;NON;;musée Camille Claudel;;NOGENT SUR SEINE;10268;2019;16331;8876;25207;17377;3304;4526;986;486
1026801;M0301;Grand-Est;Aube;01/02/2003;NON;;musée Camille Claudel;;NOGENT SUR SEINE;10268;2020;6009;4267;10276;;;;;
1026801;M0301;Grand-Est;Aube;01/02/2003;NON;;musée Camille Claudel;;NOGENT SUR SEINE;10268;2021;7090;3792;10882;8588;1175;1119;558;314
1026801;M0301;Grand-Est;Aube;01/02/2003;NON;;musée Camille Claudel;;NOGENT SUR SEINE;10268;2022;12252;7549;19801;14728;2259;2814;965;656
1026801;M0301;Grand-Est;Aube;01/02/2003;NON;;musée Camille Claudel;;NOGENT SUR SEINE;10268;2023;12713;8604;21317;14790;2516;4011;1078;567
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2014;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2015;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2016;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2017;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2018;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2019;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2020;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2021;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2022;0;0;0;0;0;0;0;0
1038701;M7073;Grand-Est;Aube;01/02/2003;NON;;muséum d'histoire naturelle;1038704;TROYES;10387;2023;0;0;0;0;0;0;0;0
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2014;0;0;0;0;0;0;0;0
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2015;0;0;0;0;0;0;0;0
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2016;0;0;0;0;0;0;0;0
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2018;0;0;0;0;0;0;772;
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2019;0;0;0;0;0;0;0;0
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2020;0;0;0;0;0;0;0;0
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2021;0;0;0;0;0;0;0;0
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2022;0;0;0;0;0;0;0;0
1038702;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;1038703;TROYES;10387;2023;0;0;0;0;0;0;0;0
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2014;2113;4590;6703;5979;662;62;;
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2015;2804;4374;7178;6305;493;380;254;230
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2016;2890;5296;8186;;;;;
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2017;2251;6133;8384;6391;1154;839;337;
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2018;4403;8016;12419;10046;965;1408;772;464
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2019;3270;7786;11056;8804;1025;1227;732;410
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2020;1681;4924;6605;;;;;
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2021;2044;5008;7052;6600;149;303;679;566
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2022;4309;8402;12711;10586;1086;1039;1947;947
1038703;M0304;Grand-Est;Aube;01/02/2003;NON;;musée de la Renaissance en Champagne ;;TROYES;10387;2023;4266;8545;12811;11267;1056;488;834;976
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2014;3313;16801;20114;14836;4842;436;;2418
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2015;7797;12354;20151;15349;3667;1135;3072;673
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2016;5803;22674;28477;;;;;
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2017;4468;20181;24649;17243;6111;1295;4690;
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2018;5764;20780;26544;20786;4356;1402;4229;1474
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2019;6490;23912;30402;23861;5704;837;4151;1802
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2020;3457;13629;17086;11990;1880;263;5674;1356
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2021;3287;15816;19103;16101;2707;295;3774;1294
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2022;7158;25296;32454;24854;7052;548;5049;2253
1038704;M0303;Grand-Est;Aube;01/02/2003;NON;;musée des beaux-arts et d'archéologie;;TROYES;10387;2023;5481;22966;28447;22362;5536;549;4466;2289
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2014;9106;5437;14543;11423;820;2300;;
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2015;11111;4465;15576;;;;;
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2016;12205;5169;17374;12994;700;3680;0;0
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2017;14433;4500;18933;16943;574;1416;568;
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2018;17574;2818;20392;18047;678;1667;649;
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2019;17643;5280;22923;20295;756;1872;437;
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2020;6999;1099;8098;7821;118;159;200;283
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2021;9402;1567;10969;10108;343;518;265;343
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2022;13836;1713;15549;13643;694;1212;333;576
1038705;M0306;Grand-Est;Aube;01/02/2003;NON;;maison de l'outil et de la pensée ouvrière;;TROYES;10387;2023;18104;1962;20066;16453;1269;2344;471;798
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;;musée d'art moderne;;TROYES;10387;2014;9668;32751;42419;29290;11147;1982;;
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;;musée d'art moderne;;TROYES;10387;2015;12046;20326;32372;24925;5677;1770;2218;1014
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;;musée d'art moderne;;TROYES;10387;2016;10276;21176;31452;;;;;
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;;musée d'art moderne;;TROYES;10387;2017;19568;27324;46892;36780;8194;1918;3081;
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;;musée d'art moderne;;TROYES;10387;2018;8359;687;9046;6325;1965;756;911;361
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;2018;musée d'art moderne;;TROYES;10387;2019;0;0;0;0;0;0;0;0
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;2018;musée d'art moderne;;TROYES;10387;2020;0;0;0;0;0;0;0;0
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;2018;musée d'art moderne;;TROYES;10387;2021;0;0;0;0;0;0;0;0
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;2018;musée d'art moderne;;TROYES;10387;2022;0;0;0;0;0;0;;
1038706;M0302;Grand-Est;Aube;01/02/2003;NON;;musée d'art moderne;;TROYES;10387;2023;12658;27482;40140;34723;3210;2207;3065;2606
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2014;2603;6966;9569;8706;503;360;;630
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2015;3411;7428;10839;10029;467;343;1106;549
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2016;3640;7847;11487;;;;;
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2017;4437;7961;12398;10592;921;885;775;
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2018;1196;4869;6065;5305;274;486;594;
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;2018;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2019;0;0;0;0;0;0;0;0
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;2020;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2020;0;0;0;0;0;0;0;0
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;2018;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2021;0;0;0;0;0;0;0;0
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;2018;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2022;0;0;0;0;0;0;0;0
1038707;M0305;Grand-Est;Aube;01/02/2003;NON;;apothicairerie de l'hôtel-Dieu-le-Comte;;TROYES;10387;2023;0;0;0;0;0;0;0;0
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2014;985;1213;2198;1659;477;62;;
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2015;931;1245;2176;1527;617;32;;
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2016;866;2504;3370;1779;1394;197;0;0
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2017;648;2272;2920;2107;734;79;;
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2018;630;1083;1713;;;;;
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2019;1443;2470;3913;2977;736;200;;
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2020;322;279;601;432;50;119;;
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2021;256;1828;2084;1878;147;59;;
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2022;1160;2430;3590;0;0;0;0;0
1104901;M1176;Occitanie;Aude;23/02/2012;NON;;musée municipal "Eburomagus, musée archéologique";;BRAM;11049;2023;1052;640;1692;1235;444;13;;
1106901;M0440;Occitanie;Aude;01/02/2003;NON;;musée des beaux-arts;;CARCASSONNE;11069;2014;0;73579;73579;67746;5833;;;
1106901;M0440;Occitanie;Aude;01/02/2003;NON;;musée des beaux-arts;;CARCASSONNE;11069;2015;0;70412;70412;55874;14538;0;;
